Дата;Цена;Откр;Макс;Мин;Объём;Изм. %
03.09.2014;1239.23;1179.45;1244.17;1179.33;;5,20%
04.09.2014;1241.51;1241.01;1247.91;1226.9;;0,18%
05.09.2014;1257.26;1237.33;1270.53;1232.91;;1,27%
08.09.2014;1245.53;1254.74;1255.91;1239.57;;-0,93%
09.09.2014;1246.64;1246.51;1257.13;1243.77;;0,09%
10.09.2014;1239.09;1243.64;1246.48;1235.16;;-0,61%
11.09.2014;1217.88;1242.7;1247.94;1215.12;;-1,71%
12.09.2014;1213.27;1217.71;1225.63;1203.79;;-0,38%
15.09.2014;1194.73;1212.35;1215.85;1188.09;;-1,53%
16.09.2014;1202;1195.32;1207.15;1180.13;;0,61%
17.09.2014;1190.1;1199.65;1205.96;1181.28;;-0,99%
18.09.2014;1187.24;1189.83;1197.17;1184.03;;-0,24%
19.09.2014;1170.25;1188.64;1191.95;1165.59;;-1,43%
22.09.2014;1151.16;1168.37;1172.16;1151.16;;-1,63%
23.09.2014;1167.25;1152.78;1169.81;1152.78;;1,40%
24.09.2014;1189.23;1168.03;1191.6;1168.03;;1,88%
25.09.2014;1175.59;1191.45;1196.05;1175.17;;-1,15%
26.09.2014;1156.15;1171.83;1171.83;1149.95;;-1,65%
29.09.2014;1126.21;1159.06;1162.77;1124.69;;-2,59%
30.09.2014;1123.72;1127.95;1140.74;1121.28;;-0,22%
01.10.2014;1113.42;1122.39;1135.82;1113.42;;-0,92%
02.10.2014;1095.11;1111.62;1117.74;1092.84;;-1,64%
03.10.2014;1092.12;1093.23;1104.22;1088.48;;-0,27%
06.10.2014;1120.2;1096.3;1124.51;1096.3;;2,57%
07.10.2014;1106.8;1120.43;1127.78;1106.07;;-1,20%
08.10.2014;1082.59;1102.63;1102.63;1082.59;;-2,19%
09.10.2014;1088.8;1092.15;1111.6;1084.35;;0,57%
10.10.2014;1064.29;1081.44;1081.44;1060.29;;-2,25%
13.10.2014;1076.58;1061.45;1086.33;1060.19;;1,15%
14.10.2014;1075.45;1077.48;1088.92;1071.99;;-0,10%
15.10.2014;1067.05;1072.87;1076.03;1057.33;;-0,78%
16.10.2014;1045.23;1068.09;1077.29;1037.44;;-2,04%
17.10.2014;1072.94;1051.98;1076.05;1048.95;;2,65%
20.10.2014;1056.71;1075.36;1079.78;1050.85;;-1,51%
21.10.2014;1063.86;1054.47;1068.8;1044.41;;0,68%
22.10.2014;1047.47;1066.23;1072.21;1047.19;;-1,54%
23.10.2014;1035.91;1045.3;1045.3;1025.22;;-1,10%
24.10.2014;1036.68;1035.32;1038.34;1023.78;;0,07%
27.10.2014;1039.5;1041.15;1054.81;1030.81;;0,27%
28.10.2014;1051.03;1039.76;1055.69;1035.69;;1,11%
29.10.2014;1059.62;1052.19;1059.62;1040.99;;0,82%
30.10.2014;1098.68;1056.83;1098.68;1040.95;;3,69%
31.10.2014;1091.44;1103.93;1112.71;1078.47;;-0,66%
03.11.2014;1078.33;1085.29;1086.9;1073.3;;-1,20%
05.11.2014;1054.45;1071.95;1071.95;1035.86;;-2,21%
06.11.2014;1017.28;1050.74;1054.28;1007.64;;-3,53%
07.11.2014;1007.68;1011.94;1028.2;978.62;;-0,94%
10.11.2014;1045.51;1011.45;1054.4;1011.45;;3,75%
11.11.2014;1028.95;1042.05;1047.65;1022.61;;-1,58%
12.11.2014;1045.09;1030.97;1045.21;1024.27;;1,57%
13.11.2014;1012.16;1042.13;1045;1011.58;;-3,15%
14.11.2014;1000.42;1008.3;1008.3;983.19;;-1,16%
17.11.2014;1004.13;1001.01;1007.73;996.9;;0,37%
18.11.2014;1020.77;1007;1027.98;1003.97;;1,66%
19.11.2014;1021.17;1020.36;1025.05;1014.61;;0,04%
20.11.2014;1040.36;1021.2;1041.2;1021.05;;1,88%
21.11.2014;1058.8;1043.3;1063.03;1041.19;;1,77%
24.11.2014;1076.16;1060;1085.16;1058.59;;1,64%
25.11.2014;1054.38;1073.95;1074.24;1051.29;;-2,02%
26.11.2014;1027.61;1045.49;1045.49;1022.31;;-2,54%
27.11.2014;1006.43;1024.82;1038.79;1000.32;;-2,06%
28.11.2014;974.27;997.17;997.17;965.72;;-3,20%
01.12.2014;958.33;963.61;967.08;925.9;;-1,64%
02.12.2014;925.43;964.26;981.99;923.49;;-3,43%
03.12.2014;948.58;925.82;953.82;914.08;;2,50%
04.12.2014;918.65;948.88;969.03;918.65;;-3,16%
05.12.2014;908.75;917.87;939.97;893.33;;-1,08%
08.12.2014;870.37;912.52;922.58;870.2;;-4,22%
09.12.2014;857.51;867.82;867.82;846.83;;-1,48%
10.12.2014;855.05;861.72;879.5;852.78;;-0,29%
11.12.2014;824.01;855.53;860.5;817.42;;-3,63%
12.12.2014;799.18;814.16;817.46;784.53;;-3,01%
15.12.2014;718.32;792.2;802.03;718.32;;-10,12%
16.12.2014;629.15;710.29;752.32;578.21;;-12,41%
17.12.2014;718.26;667.09;744.49;623.88;;14,16%
18.12.2014;764.93;739.45;786.01;732.78;;6,50%
19.12.2014;768.06;753.51;768.06;739.11;;0,41%
22.12.2014;811.03;779.21;847.74;779.21;;5,59%
23.12.2014;794.99;811.85;849.89;782.26;;-1,98%
24.12.2014;814.97;800.4;817.83;792.75;;2,51%
25.12.2014;844.09;820.38;849.82;817.6;;3,57%
26.12.2014;828.57;845.96;864.71;821.61;;-1,84%
29.12.2014;795.09;827.48;827.48;782.27;;-4,04%
30.12.2014;790.71;774.43;795.84;756.96;;-0,55%
05.01.2015;761.3;785.8;789.09;744.23;;-3,72%
06.01.2015;746.48;755.03;755.03;723.21;;-1,95%
08.01.2015;812.02;746.09;822.32;744.77;;8,78%
09.01.2015;782.62;810.07;820.15;765.94;;-3,62%
12.01.2015;756.63;776.45;778.97;748.92;;-3,32%
13.01.2015;737.88;755.23;758.15;724.64;;-2,48%
14.01.2015;743.06;738.15;744.39;723.98;;0,70%
15.01.2015;762.39;756.45;776.27;751.93;;2,60%
16.01.2015;769.8;754.78;770.68;747.84;;0,97%
19.01.2015;766.57;769.31;797.97;763.65;;-0,42%
20.01.2015;756.27;765.46;773.15;750.85;;-1,34%
21.01.2015;782.13;760.96;784.15;752.89;;3,42%
22.01.2015;817.14;782.68;821.34;778.57;;4,48%
23.01.2015;820.99;821.41;845.65;817.06;;0,47%
26.01.2015;781.31;815.99;815.99;777.21;;-4,83%
27.01.2015;783.53;756.36;785.25;743.39;;0,28%
28.01.2015;765.37;790.52;803.54;762.88;;-2,32%
29.01.2015;747.45;762.85;769.31;747.45;;-2,34%
30.01.2015;737.35;751.79;764.59;720.31;;-1,35%
02.02.2015;745.82;754.84;760.07;725.17;;1,15%
03.02.2015;786.69;752.72;787.82;752.72;;5,48%
04.02.2015;770.63;797.84;809.96;766.18;;-2,04%
05.02.2015;804.5;765.11;807.65;753.37;;4,40%
06.02.2015;826.4;805.36;832.66;804.36;;2,72%
09.02.2015;840.48;827.14;882.93;825.07;;1,70%
10.02.2015;825.89;836.56;854.64;821.08;;-1,74%
11.02.2015;832.33;845.02;854.57;832.03;;0,78%
12.02.2015;861.93;853.08;884.41;821.76;;3,56%
13.02.2015;914.05;876.95;914.21;876.95;;6,05%
16.02.2015;897.35;912.76;924.06;895.59;;-1,83%
17.02.2015;894.61;897.45;933.44;891.36;;-0,31%
18.02.2015;929.35;906.39;937.07;906.39;;3,88%
19.02.2015;906.51;927.15;927.2;888.15;;-2,46%
20.02.2015;910.42;912.93;923.61;902.02;;0,43%
24.02.2015;888.69;897.12;898.04;869.91;;-2,39%
25.02.2015;883.88;888.26;892.06;875.69;;-0,54%
26.02.2015;911.98;897.59;921.78;897.59;;3,18%
27.02.2015;896.63;905.06;912.25;885.11;;-1,68%
02.03.2015;903.56;901.62;907.21;892.23;;0,77%
03.03.2015;917.05;899;925.73;894.09;;1,49%
04.03.2015;889.68;918.29;924.86;888.27;;-2,98%
05.03.2015;912.38;896.38;920.44;889.83;;2,55%
06.03.2015;903.45;913.12;933.65;903.45;;-0,98%
10.03.2015;845.36;896.13;896.73;845.36;;-6,43%
11.03.2015;847.98;842.6;859.26;835.7;;0,31%
12.03.2015;859.26;855.74;871.1;855.74;;1,33%
13.03.2015;833.57;856.8;858.65;830.99;;-2,99%
16.03.2015;812.88;825.13;830.86;811.41;;-2,48%
17.03.2015;822.76;816.12;831.48;816.12;;1,22%
18.03.2015;841.05;826.54;845.96;826.54;;2,22%
19.03.2015;847.99;866.28;874.26;843.4;;0,83%
20.03.2015;862.14;845.57;868.32;839.26;;1,67%
23.03.2015;859.14;868.56;871.87;853.92;;-0,35%
24.03.2015;880.28;859.34;882.98;851.88;;2,46%
25.03.2015;882.07;882.91;897.01;877.37;;0,20%
26.03.2015;868.62;889.66;911.35;867.39;;-1,52%
27.03.2015;856.44;870.2;871.81;856.44;;-1,40%
30.03.2015;878.94;855.84;880.5;851.17;;2,63%
31.03.2015;880.42;881.12;888.44;871.33;;0,17%
01.04.2015;910.41;878.56;910.41;872.03;;3,41%
02.04.2015;933.58;908.83;935.28;908.16;;2,55%
03.04.2015;930.12;934.88;943.39;925.79;;-0,37%
06.04.2015;971.08;934.3;971.08;934.3;;4,40%
07.04.2015;971.24;967.5;975.32;955.06;;0,02%
08.04.2015;988.3;969.44;991.06;968.1;;1,76%
09.04.2015;1003.42;987.16;1008.4;985.53;;1,53%
10.04.2015;999.38;1008.16;1034.36;988.01;;-0,40%
13.04.2015;1004.62;984.71;1018.52;980.24;;0,52%
14.04.2015;1015.51;1011.08;1017.64;996.55;;1,08%
15.04.2015;1052.33;1017.61;1053.31;1017.61;;3,63%
16.04.2015;1061.6;1060.6;1066.68;1043.05;;0,88%
17.04.2015;998.96;1065.37;1067.85;998.96;;-5,90%
20.04.2015;995.7;1004.97;1025.1;982.55;;-0,33%
21.04.2015;1007.69;995.24;1007.69;986.98;;1,20%
22.04.2015;1004;1004.8;1007.32;992.5;;-0,37%
23.04.2015;1028.47;1009.19;1033.33;995.55;;2,44%
24.04.2015;1037.52;1030.09;1054.21;1025.07;;0,88%
27.04.2015;1022.78;1041.08;1046.99;1020.03;;-1,42%
